0.409 0.390 0.383 0.086   -1.0
0.489 0.562 0.337 0.827   1.0
0.036 0.852 0.694 0.767   1.0
0.318 0.626 0.227 0.309   -1.0
0.678 0.421 0.449 0.205   -1.0
0.716 0.807 0.227 0.712   1.0
0.446 0.121 0.449 0.828   -1.0
0.482 0.317 0.768 0.819   1.0
0.508 0.855 0.996 0.202   1.0
0.268 0.520 0.248 0.495   -1.0
0.910 0.173 0.250 0.359   -1.0
0.563 0.075 0.185 0.789   -1.0
0.244 0.235 0.908 0.693   1.0
0.114 0.175 0.381 0.882   1.0*
0.525 0.391 0.850 0.521   1.0
0.472 0.789 0.113 0.721   1.0
0.942 0.631 0.457 0.192   -1.0*
0.835 0.755 0.065 0.020   -1.0
0.853 0.264 0.780 0.761   -1.0*
0.843 0.875 0.133 0.224   1.0
0.128 0.749 0.148 0.977   1.0
0.740 0.450 0.059 0.853   1.0
0.344 0.795 0.801 0.801   -1.0*
0.791 0.636 0.741 0.857   1.0
0.286 0.709 0.920 0.065   -1.0
0.878 0.908 0.345 0.011   1.0
0.102 0.138 0.881 0.249   -1.0
0.151 0.989 0.565 0.211   -1.0
0.736 0.555 0.637 0.537   1.0
0.624 0.328 0.992 0.365   1.0
0.648 0.651 0.894 0.569   1.0
0.364 0.446 0.625 0.709   1.0
0.757 0.810 0.595 0.638   1.0
0.710 0.790 0.049 0.276   -1.0
0.891 0.011 0.555 0.528   -1.0
0.911 0.151 0.876 0.904   1.0
0.061 0.552 0.167 0.955   -1.0
0.883 0.319 0.567 0.508   1.0
0.024 0.265 0.838 0.619   -1.0
0.898 0.329 0.693 0.946   1.0
0.694 0.837 0.616 0.249   1.0
0.164 0.161 0.516 0.040   -1.0
0.033 0.101 0.617 0.200   -1.0
0.737 0.083 0.376 0.304   -1.0
0.404 0.328 0.856 0.242   -1.0
0.760 0.140 0.275 0.453   -1.0
0.880 0.147 0.924 0.496   1.0
0.289 0.660 0.557 0.805   1.0
0.621 0.837 0.801 0.238   1.0
0.857 0.975 0.121 0.233   1.0
0.712 0.637 0.606 0.568   1.0
0.553 0.328 0.020 0.828   -1.0
0.106 0.708 0.927 0.030   -1.0
0.323 0.319 0.863 0.880   1.0
0.563 0.501 0.961 0.364   1.0
0.998 0.221 0.713 0.118   1.0
0.992 0.830 0.091 0.599   1.0
0.970 0.151 0.726 0.990   -1.0*
0.507 0.096 0.687 0.434   -1.0
0.890 0.758 0.445 0.753   1.0
0.568 0.316 0.139 0.529   -1.0
0.877 0.526 0.900 0.591   1.0
0.354 0.583 0.475 0.445   -1.0
0.873 0.415 0.333 0.599   1.0
0.312 0.106 0.501 0.999   -1.0
0.627 0.889 0.298 0.072   -1.0
0.935 0.640 0.958 0.074   1.0
0.637 0.951 0.694 0.537   1.0
0.339 0.891 0.125 0.814   1.0
0.307 0.687 0.751 0.640   1.0
0.156 0.952 0.392 0.656   -1.0*
0.932 0.283 0.840 0.229   1.0
0.482 0.165 0.994 0.440   1.0
0.162 0.077 0.189 0.857   -1.0
0.731 0.196 0.506 0.856   1.0
0.842 0.162 0.696 0.593   1.0
0.982 0.748 0.754 0.373   1.0
0.706 0.305 0.688 0.546   1.0
0.043 0.029 0.699 0.037   -1.0
0.937 0.200 0.546 0.127   -1.0
0.160 0.858 0.252 0.666   -1.0
0.262 0.508 0.876 0.958   1.0
0.678 0.940 0.849 0.432   1.0
0.253 0.138 0.618 0.941   -1.0
0.153 0.984 0.713 0.852   1.0
0.181 0.789 0.221 0.727   -1.0
0.278 0.888 0.774 0.530   1.0
0.487 0.792 0.062 0.363   -1.0
0.162 0.040 0.690 0.011   -1.0
0.003 0.264 0.610 0.621   -1.0
0.294 0.774 0.189 0.007   -1.0
0.211 0.188 0.415 0.432   -1.0
0.332 0.710 0.803 0.105   -1.0
0.357 0.592 0.033 0.418   1.0*
0.783 0.580 0.995 0.472   1.0
0.468 0.475 0.855 0.078   -1.0
0.060 0.372 0.870 0.250   -1.0
0.496 0.461 0.568 0.911   1.0
0.483 0.243 0.603 0.286   -1.0
0.844 0.643 0.940 0.876   1.0
0.895 0.659 0.641 0.890   1.0
0.232 0.358 0.606 0.087   -1.0
0.701 0.147 0.808 0.571   1.0
0.187 0.067 0.858 0.755   1.0*
0.750 0.238 0.222 0.353   -1.0
0.570 0.197 0.167 0.510   -1.0
0.228 0.406 0.732 0.869   1.0
0.862 0.102 0.654 0.468   1.0
0.089 0.170 0.336 0.897   -1.0
0.733 0.085 0.808 0.591   1.0
0.787 0.341 0.078 0.009   -1.0
0.602 0.579 0.891 0.769   1.0
0.965 0.997 0.495 0.696   1.0
0.791 0.559 0.968 0.444   1.0
0.157 0.534 0.196 0.493   -1.0
0.937 0.227 0.516 0.745   1.0
0.356 0.532 0.159 0.434   -1.0
0.854 0.036 0.120 0.745   -1.0
0.209 0.710 0.802 0.704   1.0
0.668 0.495 0.965 0.636   1.0
0.991 0.793 0.473 0.187   1.0
0.904 0.125 0.513 0.421   -1.0
0.331 0.777 0.402 0.490   -1.0
0.943 0.344 0.247 0.063   -1.0
0.052 0.272 0.799 0.854   1.0*
0.204 0.522 0.472 0.169   -1.0
0.411 0.160 0.950 0.884   1.0
0.237 0.788 0.472 0.750   1.0
0.342 0.081 0.986 0.744   1.0
0.197 0.687 0.915 0.444   1.0
0.004 0.496 0.023 0.802   -1.0
1.000 0.007 0.871 0.471   1.0
0.029 0.882 0.336 0.979   1.0
0.684 0.216 0.555 0.156   1.0*
0.764 0.498 0.047 0.750   1.0
0.618 0.946 0.929 0.533   1.0
0.680 0.537 0.886 0.703   1.0
0.235 0.703 0.346 0.107   -1.0
0.522 0.135 0.057 0.858   -1.0
0.824 0.542 0.331 0.379   1.0
0.297 0.143 0.196 0.345   -1.0
0.438 0.963 0.839 0.367   1.0
0.228 0.047 0.034 0.114   -1.0
0.373 0.349 0.454 0.720   -1.0
0.629 0.242 0.591 0.686   1.0
0.706 0.509 0.642 0.037   -1.0
0.340 0.335 0.031 0.536   -1.0
0.923 0.974 0.643 0.762   1.0
0.139 0.990 0.388 0.173   -1.0
0.139 0.546 0.454 0.593   -1.0
0.909 0.222 0.508 0.501   1.0
0.608 0.207 0.417 0.250   -1.0
0.305 0.590 0.579 0.336   -1.0
0.258 0.259 0.100 0.901   -1.0
0.441 0.040 0.011 0.829   -1.0
0.115 0.968 0.759 0.569   1.0
0.024 0.478 0.783 0.532   1.0*
0.690 0.140 0.186 0.107   -1.0
0.430 0.412 0.981 0.009   -1.0
0.107 0.267 0.006 0.207   -1.0
0.027 0.648 0.207 0.037   -1.0
0.419 0.152 0.446 0.178   -1.0
0.007 0.202 0.199 0.790   -1.0
0.178 0.480 0.874 0.364   -1.0
0.265 0.794 0.999 0.245   1.0
0.746 0.352 0.069 0.752   -1.0
0.237 0.778 0.207 0.443   -1.0
0.685 0.863 0.968 0.131   1.0
0.689 0.138 0.243 0.888   -1.0
0.978 0.066 0.408 0.852   1.0
0.995 0.117 0.224 0.994   1.0
0.027 0.739 0.714 0.096   -1.0
0.273 0.332 0.270 0.480   -1.0
0.085 0.165 0.639 0.053   -1.0
0.680 0.743 0.433 0.923   1.0
0.361 0.900 0.697 0.769   1.0
0.128 0.765 0.869 0.352   1.0
0.231 0.379 0.498 0.945   1.0
0.989 0.218 0.807 0.259   1.0
0.583 0.344 0.864 0.222   1.0
0.159 0.901 0.140 0.593   -1.0
0.771 0.954 0.724 0.468   1.0
0.477 0.596 0.488 0.346   -1.0
0.246 0.577 0.326 0.744   -1.0
0.801 0.733 0.739 0.608   -1.0*
0.438 0.191 0.335 0.301   -1.0
0.732 0.460 0.314 0.872   1.0
0.138 0.643 0.007 0.862   -1.0
0.730 0.339 0.707 0.218   -1.0
0.654 0.464 0.261 0.981   1.0
0.782 0.782 0.941 0.522   1.0
0.932 0.959 0.580 0.267   1.0
0.993 1.000 0.721 0.306   1.0
0.774 0.444 0.515 0.781   1.0
0.626 0.511 0.645 0.332   1.0
0.329 0.987 0.193 0.590   -1.0*
0.401 0.372 0.749 0.342   -1.0
0.139 0.274 0.854 0.719   -1.0
0.114 0.711 0.541 0.836   1.0
0.413 0.610 0.461 0.928   1.0
0.767 0.554 0.902 0.412   1.0
0.631 0.741 0.874 0.824   1.0
0.841 0.225 0.703 0.591   1.0
0.597 0.729 0.841 0.451   1.0
0.382 0.565 0.160 0.923   1.0
0.177 0.337 0.010 0.639   -1.0
0.401 0.406 0.819 0.303   -1.0
0.706 0.934 0.558 0.580   1.0
0.888 0.421 0.984 0.591   1.0
0.551 0.188 0.741 0.392   -1.0
0.189 0.774 0.204 0.349   -1.0
0.605 0.527 0.035 0.615   -1.0
0.300 0.016 0.571 0.119   -1.0
0.388 0.825 0.254 0.946   1.0
0.013 0.834 0.826 0.997   1.0
0.837 0.548 0.614 0.578   1.0
0.253 0.768 0.715 0.457   1.0
0.413 0.062 0.643 0.447   -1.0
0.809 0.747 0.694 0.380   1.0
0.014 0.768 0.692 0.268   -1.0
0.097 0.281 0.548 0.923   -1.0
0.974 0.760 0.827 0.588   1.0
0.767 0.841 0.107 0.482   1.0
0.223 0.895 0.361 0.867   1.0
0.039 0.675 0.089 0.733   -1.0
0.956 0.747 0.823 0.648   1.0
0.537 0.745 0.296 0.085   -1.0
0.575 0.059 0.428 0.401   -1.0
0.767 0.169 0.488 0.874   1.0
0.787 0.097 0.546 0.148   1.0*
0.888 0.186 0.639 0.978   1.0
0.694 0.934 0.665 0.518   1.0
0.680 0.055 0.326 0.976   1.0
0.994 0.551 0.199 0.423   -1.0*
0.846 0.190 0.121 0.334   -1.0
0.772 0.121 0.160 0.318   -1.0
0.124 0.207 0.455 0.763   -1.0
0.374 0.458 0.118 0.039   1.0*
0.700 0.719 0.030 0.026   -1.0
0.170 0.021 0.247 0.369   -1.0
0.199 0.216 0.633 0.320   -1.0
0.697 0.092 0.671 0.857   1.0
0.940 0.981 0.617 0.395   1.0
0.802 0.768 0.202 0.920   1.0
0.177 0.620 0.527 0.207   -1.0
0.223 0.377 0.667 0.469   -1.0
0.111 0.668 0.962 0.744   -1.0*
0.513 0.440 0.080 0.184   -1.0
0.491 0.123 0.278 0.108   -1.0
0.023 0.910 0.286 0.225   -1.0
0.094 0.402 0.451 0.621   -1.0
0.097 0.844 0.987 0.765   1.0
0.733 0.875 0.981 0.696   1.0
0.969 0.208 0.059 0.049   -1.0
0.357 0.540 0.515 0.635   1.0
0.033 0.658 0.559 0.320   -1.0
0.390 0.414 0.284 0.841   -1.0
0.894 0.938 0.878 0.880   1.0
0.191 0.614 0.578 0.172   -1.0
0.197 0.141 0.518 0.257   -1.0
0.910 0.613 0.730 0.425   1.0
0.379 0.459 0.906 0.938   1.0
0.789 0.328 0.192 0.073   -1.0
0.227 0.967 0.107 0.105   -1.0
0.810 0.295 0.461 0.388   -1.0
0.771 0.585 0.608 0.289   1.0
0.798 0.199 0.455 0.528   -1.0
0.703 0.907 0.083 0.610   1.0
0.862 0.399 0.173 0.054   -1.0
0.342 0.281 0.439 0.449   -1.0
0.286 0.258 0.681 0.747   -1.0
0.148 0.518 0.231 0.755   -1.0
0.072 0.553 0.005 0.527   -1.0
0.629 0.231 0.988 0.712   1.0
0.833 0.574 0.239 0.006   -1.0
0.711 0.348 0.908 0.149   1.0
0.294 0.436 0.055 0.975   -1.0
0.701 0.123 0.701 0.932   1.0
0.507 0.005 0.431 0.512   -1.0
0.512 0.141 0.762 0.499   -1.0
0.603 0.332 0.426 0.841   1.0
0.054 0.552 0.685 0.962   1.0
0.481 0.256 0.137 0.536   -1.0
0.320 0.237 0.354 0.020   -1.0
0.232 0.527 0.174 0.662   -1.0
0.706 0.174 0.180 0.468   -1.0
0.032 0.071 0.005 0.459   -1.0
0.342 0.513 0.464 0.027   -1.0
0.165 0.509 0.731 0.302   -1.0
0.962 0.622 0.283 0.316   1.0
0.452 0.548 0.169 0.626   -1.0
0.208 0.332 0.384 0.388   -1.0
0.057 0.420 0.871 0.062   -1.0
0.783 0.404 0.391 0.247   -1.0
0.866 0.413 0.940 0.598   1.0
0.985 0.560 0.337 0.268   1.0
0.979 0.720 0.424 0.149   1.0
0.634 0.357 0.678 0.018   -1.0
0.478 0.075 0.164 0.350   -1.0
0.043 0.133 0.541 0.434   -1.0
0.972 0.300 0.793 0.912   1.0
0.509 0.897 0.459 0.846   1.0
0.335 0.825 0.884 0.759   -1.0*
0.230 0.393 0.330 0.908   -1.0
0.075 0.387 0.486 0.239   -1.0
0.622 0.282 0.870 0.164   -1.0
0.250 0.136 0.016 0.044   -1.0
0.914 0.553 0.946 0.373   1.0
0.110 0.708 0.224 0.995   1.0
0.197 0.225 0.859 0.527   -1.0
0.270 0.602 0.521 0.756   1.0
0.257 0.378 0.122 0.127   -1.0
0.838 0.378 0.678 0.854   1.0
0.726 0.768 0.974 0.671   1.0
0.373 0.782 0.849 0.596   1.0
0.316 0.793 0.002 0.175   -1.0
0.135 0.445 0.923 0.656   1.0
0.764 0.913 0.579 0.886   1.0
0.120 0.724 0.418 0.798   1.0
0.839 0.524 0.346 0.813   1.0
0.487 0.186 0.977 0.337   -1.0
0.753 0.653 0.576 0.755   1.0
0.896 0.890 0.273 0.819   1.0
0.474 0.583 0.459 0.053   -1.0
0.500 0.174 0.192 0.918   1.0*
0.770 0.757 0.495 0.116   1.0
0.690 0.603 0.757 0.667   1.0
0.539 0.420 0.592 0.114   -1.0
0.420 0.011 0.065 0.694   -1.0
0.612 0.168 0.413 0.071   -1.0
0.881 0.571 0.394 0.073   -1.0
0.366 0.843 0.246 0.861   -1.0*
0.816 0.551 0.562 0.573   1.0
0.501 0.111 0.638 0.094   -1.0
0.814 0.514 0.236 0.879   1.0
0.066 0.491 0.375 0.479   -1.0
0.596 0.360 0.133 0.990   1.0
0.622 0.356 0.276 0.867   1.0
0.234 0.683 0.769 0.796   1.0
0.987 0.297 0.368 0.625   1.0
0.593 0.439 0.905 0.830   1.0
0.112 0.896 0.809 0.488   1.0
0.371 0.084 0.734 0.504   -1.0
0.167 0.125 0.430 0.442   1.0*
0.648 0.677 0.676 0.416   1.0
0.932 0.403 0.769 0.300   1.0
0.160 0.893 0.467 0.065   -1.0
0.785 0.178 0.618 0.593   1.0
0.992 0.964 0.749 0.727   1.0
0.823 0.894 0.592 0.254   1.0
0.585 0.901 0.012 0.261   -1.0
0.485 0.193 0.720 0.254   -1.0
0.748 0.415 0.385 0.215   -1.0
0.107 1.000 0.658 0.726   1.0
0.323 0.718 0.556 0.072   -1.0
0.023 0.896 0.338 0.616   -1.0
0.674 0.201 0.051 0.687   -1.0
0.368 0.171 0.654 0.088   -1.0
0.147 0.836 0.840 0.532   1.0
0.320 0.639 0.051 0.978   -1.0
0.643 0.301 0.083 0.200   -1.0
0.528 0.223 0.269 0.866   -1.0
0.418 0.540 0.039 0.469   -1.0
0.501 0.837 0.398 0.155   -1.0
0.823 0.302 0.761 0.664   1.0
0.813 0.984 0.473 0.864   -1.0*
0.838 0.507 0.262 0.921   1.0
0.635 0.449 0.930 0.904   1.0
0.768 0.322 0.854 0.808   1.0
0.080 0.308 0.628 0.478   -1.0
0.553 0.301 0.766 0.314   1.0*
0.600 0.127 0.949 0.073   1.0*
0.910 0.911 0.497 0.173   1.0
0.204 0.808 0.281 0.133   -1.0
0.595 0.902 0.034 0.449   -1.0
0.825 0.529 0.018 0.453   -1.0
0.481 0.006 0.309 0.247   -1.0
0.273 0.847 0.446 0.222   -1.0
0.437 0.132 0.830 0.934   1.0
0.662 0.138 0.113 0.943   -1.0
0.825 0.538 0.173 0.860   -1.0*
0.882 0.685 0.516 0.900   1.0
0.523 0.381 0.144 0.832   -1.0
0.464 0.105 0.475 0.910   -1.0
0.394 0.347 0.460 0.225   -1.0
0.765 0.887 0.418 0.878   1.0
0.689 0.704 0.368 0.861   1.0
0.354 0.743 0.249 0.870   1.0
0.387 0.394 0.024 0.531   -1.0
0.652 0.995 0.330 0.127   1.0
0.658 0.521 0.251 0.117   -1.0
0.532 0.882 0.633 0.949   1.0
0.462 0.638 0.464 0.830   1.0
0.028 0.184 0.243 0.276   -1.0
0.886 0.663 0.448 0.910   1.0
0.674 0.562 0.189 0.004   -1.0
0.094 0.662 0.210 0.345   -1.0
0.955 0.876 0.662 0.588   1.0
0.422 0.050 0.464 0.886   -1.0
0.964 0.914 0.065 0.207   1.0
0.120 0.093 0.854 0.568   -1.0
0.048 0.242 0.564 0.237   -1.0
0.253 0.331 0.907 0.463   -1.0
0.686 0.418 0.552 0.348   1.0
0.378 0.770 0.056 0.842   1.0
0.937 0.806 0.570 0.002   1.0
0.761 0.121 0.105 0.614   -1.0
0.107 0.663 0.931 0.671   1.0
0.176 0.924 0.231 0.084   -1.0
0.906 0.770 0.805 0.458   1.0
0.811 0.836 0.888 0.867   1.0
0.545 0.804 0.483 0.115   -1.0
0.496 0.875 0.927 0.600   1.0
0.616 0.707 0.153 0.547   1.0
0.052 0.723 0.303 0.283   -1.0
0.689 0.189 0.577 0.494   -1.0
0.695 0.305 0.483 0.584   1.0
0.161 0.128 0.976 0.644   -1.0
0.781 0.140 0.119 0.708   -1.0
0.608 0.323 0.448 0.761   1.0
0.826 0.813 0.593 0.129   1.0
0.400 0.818 0.286 0.977   1.0
0.933 0.673 0.617 0.416   1.0
0.789 0.577 0.384 0.765   1.0
0.628 0.546 0.361 0.746   1.0
0.102 0.355 0.577 0.549   -1.0
0.447 0.375 0.929 0.040   -1.0
0.025 0.440 0.322 0.311   -1.0
0.635 0.244 0.090 0.252   -1.0
0.346 0.041 0.238 0.731   -1.0
0.459 0.358 0.351 0.821   -1.0
0.605 0.922 0.459 0.182   1.0
0.574 0.629 0.847 0.503   1.0
0.351 0.528 0.110 0.673   -1.0
0.527 0.308 0.083 0.617   -1.0
0.743 0.964 0.600 0.981   1.0
0.405 0.440 0.053 0.757   -1.0
0.157 0.361 0.183 0.616   -1.0
0.654 0.191 0.172 0.501   -1.0
0.841 0.851 0.222 0.951   1.0
0.061 0.478 0.832 0.144   -1.0
0.392 0.887 0.059 0.992   1.0
0.753 0.397 0.308 0.806   1.0
0.568 0.964 0.515 0.751   1.0
0.058 0.405 0.771 0.230   -1.0
0.465 0.071 0.757 0.687   -1.0
0.282 0.749 0.499 0.114   -1.0
0.594 0.506 0.780 0.653   1.0
0.648 0.407 0.895 0.956   1.0
0.049 0.524 0.177 0.564   -1.0
0.757 0.622 0.680 0.528   1.0
0.586 0.993 0.922 0.342   1.0
0.944 0.624 0.429 0.443   1.0
0.321 0.038 0.244 0.101   -1.0
0.742 0.749 0.098 0.637   1.0
0.311 0.686 0.228 0.488   -1.0
0.503 0.245 0.871 0.183   -1.0
0.723 0.769 0.766 0.645   1.0
0.446 0.589 0.736 0.875   1.0
0.474 0.196 0.070 0.718   -1.0
0.761 0.459 0.047 0.859   1.0
0.751 0.169 0.782 0.980   1.0
0.032 0.483 0.902 0.903   1.0
0.674 0.626 0.436 0.440   1.0
0.547 0.886 0.861 0.283   1.0
0.893 0.756 0.958 0.963   1.0
0.255 0.724 0.933 0.302   1.0
0.030 0.053 0.752 0.812   -1.0
0.409 0.844 0.516 0.310   1.0
0.183 0.985 0.373 0.619   1.0
0.644 0.166 0.312 0.505   -1.0
0.073 0.398 0.205 0.031   -1.0
0.679 0.286 0.085 0.612   -1.0
0.668 0.642 0.642 0.420   1.0
0.675 0.829 0.297 0.191   -1.0
0.044 0.374 0.124 0.416   1.0*
0.549 0.061 0.158 0.861   -1.0
0.607 0.934 0.964 0.811   -1.0*
0.325 0.490 0.251 0.411   -1.0
0.840 0.079 0.744 0.482   1.0
0.198 0.156 0.327 0.495   -1.0
0.466 0.539 0.722 0.590   -1.0*
0.714 0.139 0.016 0.872   -1.0
0.582 0.479 0.934 0.546   1.0
0.899 0.871 0.781 0.150   1.0
0.883 0.989 0.360 0.627   1.0
0.859 0.825 0.627 0.186   1.0
0.975 0.652 0.860 0.696   1.0
0.816 0.411 0.381 0.832   1.0
0.381 0.414 0.762 0.315   1.0*
0.053 0.214 0.830 0.833   -1.0
0.112 0.716 0.353 0.472   -1.0
0.824 0.331 0.169 0.451   -1.0
0.490 0.426 0.168 0.350   -1.0
0.410 0.165 0.533 0.792   1.0*
0.816 0.173 0.411 0.578   -1.0
0.371 0.631 0.702 0.201   -1.0
0.066 0.313 0.181 0.419   -1.0
0.524 0.243 0.116 0.694   -1.0
0.632 0.183 0.120 0.800   -1.0
0.242 0.211 0.698 0.775   -1.0
0.695 0.591 0.176 0.106   -1.0
0.664 0.477 0.800 0.366   1.0
0.265 0.432 0.991 0.445   1.0
0.776 0.970 0.094 0.892   1.0
0.788 0.524 0.847 0.908   1.0
0.379 0.150 0.535 0.078   -1.0
0.537 0.773 0.516 0.713   1.0
0.685 0.377 0.356 0.486   -1.0
0.033 0.750 0.176 0.024   -1.0
0.027 0.800 0.165 0.121   -1.0
0.829 0.909 0.215 0.675   1.0
0.540 0.055 0.967 0.075   -1.0
0.892 0.612 0.905 0.408   1.0
0.784 0.093 0.702 0.140   -1.0
0.446 0.173 0.329 0.621   -1.0
0.524 0.649 0.998 0.689   1.0
0.689 0.518 0.679 0.905   1.0
0.496 0.444 0.248 0.463   -1.0
0.380 0.355 0.131 0.285   -1.0
0.457 0.069 0.855 0.159   -1.0
0.434 0.604 0.382 0.763   1.0
0.579 0.287 0.874 0.576   -1.0*
0.644 0.266 0.494 0.323   -1.0
0.687 0.819 0.615 0.935   1.0
0.134 0.314 0.636 0.265   -1.0
0.399 0.722 0.668 0.254   1.0
0.876 0.688 0.485 0.258   1.0
0.711 0.837 0.737 0.585   1.0
0.713 0.229 0.679 0.207   -1.0
0.849 0.894 0.371 0.464   1.0
0.653 0.598 0.143 0.289   -1.0
0.742 0.688 0.585 0.409   1.0
0.465 0.285 0.630 0.950   1.0
0.080 0.661 0.380 0.817   -1.0
0.793 0.530 0.476 0.471   1.0
0.028 0.320 0.631 0.399   -1.0
0.459 0.052 0.382 0.602   -1.0
0.245 0.344 0.030 0.830   -1.0
0.972 0.295 0.039 0.601   -1.0
0.582 0.681 0.907 0.961   1.0
0.153 0.754 0.029 0.629   -1.0
0.766 0.657 0.546 0.397   1.0
0.330 0.856 0.109 0.712   1.0
0.450 0.957 0.802 0.480   1.0
0.555 0.452 0.083 0.594   -1.0
0.329 0.176 0.735 0.235   -1.0
0.233 0.389 0.891 0.262   -1.0
0.116 0.027 0.674 0.661   -1.0
0.730 0.991 0.280 0.839   1.0
0.738 0.289 0.661 0.540   1.0
0.448 0.096 0.221 0.531   -1.0
0.275 0.860 0.865 0.010   1.0
0.002 0.243 0.484 0.893   -1.0
0.501 0.008 0.532 0.175   -1.0
0.956 0.905 0.661 0.236   1.0
0.365 0.975 0.033 0.026   -1.0
0.803 0.474 0.611 0.024   -1.0
0.300 0.299 0.864 0.165   -1.0
0.959 0.167 0.552 0.443   1.0
0.056 0.944 0.068 0.588   -1.0
0.738 0.544 0.024 0.399   -1.0
0.769 0.764 0.755 0.802   1.0
0.270 0.605 0.264 0.881   1.0
0.268 0.181 0.929 0.133   -1.0
0.238 0.092 0.513 0.789   -1.0
0.573 0.845 0.479 0.641   1.0
0.598 0.379 0.977 0.622   1.0
0.757 0.391 0.543 0.511   1.0
0.332 0.781 0.798 0.596   1.0
0.428 0.864 0.843 0.357   -1.0*
0.189 0.594 0.089 0.702   -1.0
0.624 0.275 0.228 0.103   -1.0
0.661 0.701 0.295 0.638   1.0
0.073 0.395 0.715 0.616   -1.0
0.908 0.948 0.688 0.707   1.0
0.349 0.135 0.408 0.192   -1.0
0.405 0.381 0.085 0.494   -1.0
0.469 0.118 0.357 0.697   -1.0
0.273 0.358 0.923 0.568   -1.0*
0.247 0.641 0.391 0.962   1.0
0.297 0.870 0.205 0.985   1.0
0.748 0.334 0.712 0.156   -1.0
0.203 0.561 0.907 0.288   -1.0
0.989 0.757 0.173 0.347   1.0
0.394 0.620 0.812 0.317   1.0
0.808 0.564 0.828 0.199   1.0
0.085 0.496 0.396 0.290   -1.0
0.973 0.038 0.815 0.684   1.0
0.341 0.887 0.755 0.248   1.0
0.810 0.238 0.932 0.982   1.0
0.385 0.376 0.204 0.197   -1.0
0.391 0.005 0.257 0.220   -1.0
0.782 0.305 0.700 0.178   -1.0
0.180 0.151 0.633 0.995   -1.0
0.828 0.337 0.722 0.583   1.0
0.897 0.392 0.823 0.829   1.0
0.407 0.214 0.751 0.611   -1.0
0.444 0.003 0.417 0.700   -1.0
0.620 0.483 0.528 0.320   -1.0
0.123 0.500 0.812 0.756   1.0
0.646 0.584 0.832 0.368   1.0
0.417 0.265 0.559 0.240   -1.0
0.934 0.648 0.309 0.684   1.0
0.721 0.128 0.262 0.137   -1.0
0.485 0.757 0.311 0.012   -1.0
0.972 0.135 0.577 0.783   1.0
0.072 0.430 0.475 0.904   -1.0
0.642 0.322 0.064 0.201   -1.0
0.158 0.134 0.210 0.467   -1.0
0.469 0.187 0.947 0.731   1.0
0.775 0.216 0.081 0.086   -1.0
0.158 0.058 0.363 0.735   -1.0
0.254 0.807 0.271 0.729   1.0
0.069 0.371 0.033 0.132   -1.0
0.595 0.290 0.706 0.805   1.0
0.525 0.274 0.944 0.472   1.0
0.269 0.246 0.222 0.350   -1.0
0.450 0.508 0.390 0.813   1.0
0.231 0.068 0.051 0.502   -1.0
0.762 0.571 0.168 0.795   1.0
0.740 0.391 0.993 0.447   1.0
0.751 0.972 0.471 0.695   1.0
0.476 0.964 0.690 0.698   1.0
0.022 0.148 0.822 0.412   1.0*
0.066 0.643 0.028 0.116   -1.0
0.826 0.878 0.716 0.994   1.0
0.419 0.734 0.065 0.412   -1.0
0.261 0.163 0.152 0.731   -1.0
0.595 0.208 0.821 0.285   -1.0
0.135 0.307 0.053 0.957   -1.0
0.014 0.023 0.362 0.042   -1.0
0.506 0.868 0.018 0.222   -1.0
0.692 0.641 0.596 0.756   1.0
0.776 0.017 0.215 0.929   -1.0
0.073 0.524 0.956 0.894   1.0
0.862 0.029 0.116 0.914   1.0*
0.834 0.928 0.009 0.196   1.0*
0.149 0.702 0.838 0.166   -1.0
0.699 0.858 0.565 0.295   1.0
0.618 0.071 0.632 0.833   -1.0*
0.380 0.906 0.524 0.336   1.0
0.333 0.198 0.829 0.448   -1.0
0.816 0.283 0.040 0.825   -1.0
0.010 0.974 0.181 0.848   1.0
0.105 0.548 0.998 0.670   1.0
0.613 0.288 0.914 0.244   1.0
0.914 0.624 0.027 0.438   -1.0*
0.827 0.770 0.159 0.657   1.0
0.271 0.473 0.501 0.312   -1.0
0.979 0.322 0.272 0.160   -1.0
0.413 0.266 0.718 0.411   -1.0
0.561 0.024 0.224 0.474   -1.0
0.345 0.388 0.892 0.372   -1.0
0.853 0.199 0.596 0.012   -1.0
0.814 0.283 0.328 0.315   -1.0
0.626 0.295 0.917 0.899   1.0
0.088 0.311 0.721 0.806   -1.0
0.657 0.366 0.746 0.881   1.0
0.013 0.225 0.229 0.906   -1.0
0.055 0.759 0.796 0.651   1.0
0.652 0.465 0.054 0.980   1.0
0.649 0.607 0.075 0.567   -1.0
0.530 0.654 0.816 0.251   1.0
0.538 0.908 0.826 0.284   1.0
0.667 0.297 0.014 0.896   -1.0
0.611 0.950 0.962 0.407   1.0
0.733 0.059 0.066 0.787   -1.0
0.846 0.437 0.646 0.921   1.0
0.151 0.451 0.658 0.967   1.0
0.118 0.506 0.610 0.944   1.0
0.398 0.611 0.087 0.411   -1.0
0.290 0.022 0.457 0.252   -1.0
0.058 0.984 0.487 0.124   -1.0
0.526 0.971 0.208 0.172   -1.0
0.211 0.323 0.343 0.869   -1.0
0.045 0.987 0.796 0.654   1.0
0.585 0.052 0.541 0.672   -1.0
0.048 0.962 0.485 0.505   -1.0
0.914 0.563 0.197 0.402   1.0
